run_id,strategy,use_trigger,seed,split,iteration,n_labels,accuracy,balanced_accuracy,macro_f1,max_uncertainty
temporal-entropy-s43,entropy,False,43,temporal,72,740,0.42508,0.4948448108131926,0.3266345270118163,1.0
temporal-entropy-s43,entropy,False,43,temporal,73,750,0.4252,0.49496142322508424,0.32679919226247034,1.0
temporal-entropy-s43,entropy,False,43,temporal,74,760,0.4252,0.494824122306911,0.32732869761039296,1.0
temporal-entropy-s43,entropy,False,43,temporal,75,770,0.42504,0.4948225825447649,0.32651528027096133,1.0
temporal-entropy-s43,entropy,False,43,temporal,76,780,0.42512,0.494941930491533,0.32646409946049343,1.0
temporal-entropy-s43,entropy,False,43,temporal,77,790,0.42524,0.4949462057885556,0.3270628888780583,1.0
temporal-entropy-s43,entropy,False,43,temporal,78,800,0.42508,0.49474495559997567,0.32701997377935343,1.0
temporal-entropy-s43,entropy,False,43,temporal,79,810,0.42544,0.495144720442259,0.32732111642080974,1.0
temporal-entropy-s43,entropy,False,43,temporal,80,820,0.42524,0.49495868769020773,0.32701472994601266,1.0
temporal-entropy-s43,entropy,False,43,temporal,81,830,0.4252,0.49496142322508424,0.32679919226247034,1.0
temporal-entropy-s43,entropy,False,43,temporal,82,840,0.42536,0.4950877820037514,0.327131156887617,1.0
temporal-entropy-s43,entropy,False,43,temporal,83,850,0.42512,0.49472973816344706,0.3272831177809643,1.0
temporal-entropy-s43,entropy,False,43,temporal,84,860,0.42504,0.49469776352824374,0.326997207282815,1.0
temporal-entropy-s43,entropy,False,43,temporal,85,870,0.42484,0.49442435746462765,0.3270275315372291,1.0
temporal-entropy-s43,entropy,False,43,temporal,86,880,0.4248,0.4943522015895915,0.3271007627806064,1.0
temporal-entropy-s43,entropy,False,43,temporal,87,890,0.42532,0.4949781804237589,0.3273489932480559,1.0
temporal-entropy-s43,entropy,False,43,temporal,88,900,0.425,0.49453823434164274,0.32740667773034254,1.0
temporal-entropy-s43,entropy,False,43,temporal,89,910,0.4248,0.49441461109785206,0.326860589536357,1.0
temporal-entropy-s43,entropy,False,43,temporal,90,920,0.42516,0.49481437594013533,0.32716171657046084,1.0
temporal-entropy-s43,entropy,False,43,temporal,91,930,0.42496,0.4946657888930404,0.32671097185730547,1.0
temporal-entropy-s43,entropy,False,43,temporal,92,940,0.42512,0.49474222006509916,0.3272350759955857,1.0
temporal-entropy-s43,entropy,False,43,temporal,93,950,0.42488,0.4942718391099257,0.32781673679289386,1.0
temporal-entropy-s43,entropy,False,43,temporal,94,960,0.42488,0.4942468753066215,0.32791223546835,1.0
temporal-entropy-s43,entropy,False,43,temporal,95,970,0.42512,0.4945300277370132,0.32804948703638215,1.0
temporal-entropy-s43,entropy,False,43,temporal,96,980,0.425,0.4945132705383385,0.32750254445435545,1.0
temporal-entropy-s43,entropy,False,43,temporal,97,990,0.42496,0.4943412594500854,0.3279579895432059,1.0
temporal-entropy-s43,entropy,False,43,temporal,98,1000,0.42512,0.49444265442544844,0.3283834163034965,1.0
temporal-entropy-s43,entropy,False,43,temporal,99,1010,0.42504,0.49439819788859296,0.32814692298096193,1.0
temporal-entropy-s43,entropy,False,43,temporal,100,1020,0.42524,0.4946466401489048,0.3282136239122355,1.0
temporal-entropy-s43,entropy,False,43,temporal,101,1030,0.42504,0.49439819788859296,0.32814692298096193,1.0
temporal-entropy-s43,entropy,False,43,temporal,102,1040,0.42476,0.4942176362062947,0.327413460552191,1.0
temporal-entropy-s43,entropy,False,43,temporal,103,1050,0.42476,0.49415522669803413,0.32765259415977865,1.0
temporal-entropy-s43,entropy,False,43,temporal,104,1060,0.42452,0.49397192948085933,0.32713284590531755,1.0
temporal-entropy-s43,entropy,False,43,temporal,105,1070,0.42444,0.49396491864896025,0.32675163032082777,1.0
temporal-entropy-s43,entropy,False,43,temporal,106,1080,0.4246,0.494141205034236,0.3268907946408622,1.0
temporal-entropy-s43,entropy,False,43,temporal,107,1090,0.42452,0.49397192948085933,0.32713284590531755,1.0
temporal-entropy-s43,entropy,False,43,temporal,108,1100,0.42444,0.4939274729440039,0.32689554508438484,1.0
temporal-entropy-s43,entropy,False,43,temporal,109,1110,0.42452,0.49397192948085933,0.32713284590531755,1.0
temporal-entropy-s43,entropy,False,43,temporal,110,1120,0.42464,0.4940760599910988,0.3273449525626302,1.0
temporal-entropy-s43,entropy,False,43,temporal,111,1130,0.42468,0.49409828825952656,0.3274634730556842,1.0
temporal-entropy-s43,entropy,False,43,temporal,112,1140,0.42464,0.49410102379440307,0.3272492116767625,1.0
temporal-entropy-s43,entropy,False,43,temporal,113,1150,0.42504,0.4944356435935493,0.3280037400654512,1.0
temporal-entropy-s43,entropy,False,43,temporal,114,1160,0.42476,0.49431749141951165,0.32702996873082024,1.0
temporal-entropy-s43,entropy,False,43,temporal,115,1170,0.42468,0.49417317966943924,0.3271762196781366,1.0
temporal-entropy-s43,entropy,False,43,temporal,116,1180,0.4244,0.4938178713640114,0.3271122329510927,1.0
temporal-entropy-s43,entropy,False,43,temporal,117,1190,0.42516,0.4945647379070931,0.3281201189534927,1.0
temporal-entropy-s43,entropy,False,43,temporal,118,1200,0.42512,0.49445513632710053,0.3283357625781887,1.0
temporal-entropy-s43,entropy,False,43,temporal,119,1210,0.42476,0.4943674190261201,0.3268378167825825,1.0
temporal-entropy-s43,entropy,False,43,temporal,120,1220,0.425,0.49452575243999064,0.32745461954312277,1.0
temporal-entropy-s43,entropy,False,43,temporal,121,1230,0.42504,0.4945354988067662,0.3276211775764464,1.0
temporal-entropy-s43,entropy,False,43,temporal,122,1240,0.425,0.49463808955485966,0.3270225340795274,1.0
temporal-entropy-s43,entropy,False,43,temporal,123,1250,0.4254,0.49499767315731014,0.3276827658760898,1.0
temporal-entropy-s43,entropy,False,43,temporal,124,1260,0.4252,0.49473674899534614,0.3276645879147432,1.0
temporal-entropy-s43,entropy,False,43,temporal,125,1270,0.42536,0.4949130353806218,0.3278038174020274,1.0
temporal-entropy-s43,entropy,False,43,temporal,126,1280,0.42524,0.49467160395220905,0.3281181008368995,1.0
temporal-entropy-s43,entropy,False,43,temporal,127,1290,0.42536,0.49483814397070913,0.328091085577612,1.0
temporal-entropy-s43,entropy,False,43,temporal,128,1300,0.42508,0.4944953175669334,0.32797884758508083,1.0
temporal-entropy-s43,entropy,False,43,temporal,129,1310,0.42512,0.49462988295023014,0.32766684286922554,1.0
temporal-entropy-s43,entropy,False,43,temporal,130,1320,0.42552,0.4949894665526806,0.3283259743201838,1.0
temporal-entropy-s43,entropy,False,43,temporal,131,1330,0.425,0.4944258972267737,0.3278375460735215,1.0
temporal-entropy-s43,entropy,False,43,temporal,132,1340,0.42532,0.49466613288245603,0.32854560881362727,1.0
temporal-entropy-s43,entropy,False,43,temporal,133,1350,0.42504,0.49448557120015774,0.32781259372464167,1.0
temporal-entropy-s43,entropy,False,43,temporal,134,1360,0.42504,0.4945479807084183,0.3275732813388706,1.0
temporal-entropy-s43,entropy,False,43,temporal,135,1370,0.42472,0.4941829260362149,0.3273427532213014,1.0
temporal-entropy-s43,entropy,False,43,temporal,136,1380,0.42508,0.49447035376362913,0.328074363562724,1.0
temporal-entropy-s43,entropy,False,43,temporal,137,1390,0.42528,0.49468135031898464,0.3282842449742871,1.0
temporal-entropy-s43,entropy,False,43,temporal,138,1400,0.42508,0.4945452451735418,0.3277876134146889,1.0
temporal-entropy-s43,entropy,False,43,temporal,139,1410,0.4252,0.49457448427386863,0.32828618887746486,1.0
temporal-entropy-s43,entropy,False,43,temporal,140,1420,0.42476,0.4941801905013383,0.32755699131014354,1.0
temporal-entropy-s43,entropy,False,43,temporal,141,1430,0.42528,0.49478120553220156,0.32790184217464735,1.0
temporal-entropy-s43,entropy,False,43,temporal,142,1440,0.42456,0.4940815310608519,0.32691598898688207,1.0
temporal-entropy-s43,entropy,False,43,temporal,143,1450,0.42488,0.4943966581264469,0.3273382318155823,1.0
temporal-entropy-s43,entropy,False,43,temporal,144,1460,0.42472,0.49417044413456274,0.32739062544721365,1.0
temporal-entropy-s43,entropy,False,43,temporal,145,1470,0.42484,0.49436194795636706,0.3272674764807348,1.0
temporal-entropy-s43,entropy,False,43,temporal,146,1480,0.425,0.4944383791284258,0.32778973931187605,1.0
temporal-entropy-s43,entropy,False,43,temporal,147,1490,0.42492,0.49429406737835346,0.32793511294993527,1.0
temporal-entropy-s43,entropy,False,43,temporal,148,1500,0.42456,0.4939442301426786,0.3274427302477793,1.0
temporal-entropy-s43,entropy,False,43,temporal,149,1510,0.42492,0.4942815854767013,0.3279828421310306,1.0
temporal-entropy-s43,entropy,False,43,temporal,150,1520,0.4254,0.49469810751765936,0.32882953546849825,1.0
temporal-entropy-s43,entropy,False,43,temporal,151,1530,0.42524,0.49455926683734003,0.32854742461081976,1.0
temporal-entropy-s43,entropy,False,43,temporal,152,1540,0.42536,0.49460098783931894,0.32899676857996646,1.0
temporal-entropy-s43,entropy,False,43,temporal,153,1550,0.42544,0.49468289008113076,0.3290901840374939,1.0
temporal-entropy-s43,entropy,False,43,temporal,154,1560,0.42508,0.4944079442553686,0.32831285897770845,1.0
temporal-entropy-s43,entropy,False,43,temporal,155,1570,0.42524,0.49459671254229637,0.3284044680646402,1.0
temporal-entropy-s43,entropy,False,43,temporal,156,1580,0.42552,0.49485216563450735,0.3288507253653504,1.0
temporal-entropy-s43,entropy,False,43,temporal,157,1590,0.425,0.49446334293173005,0.3276940751990644,1.0
temporal-entropy-s43,entropy,False,43,temporal,158,1600,0.42536,0.494713324954188,0.3285685172767817,1.0
temporal-entropy-s43,entropy,False,43,temporal,159,1610,0.42524,0.49459671254229637,0.3284044680646402,1.0
temporal-entropy-s43,entropy,False,43,temporal,160,1620,0.42544,0.49484515480260827,0.3284712482468443,1.0
temporal-entropy-s43,entropy,False,43,temporal,161,1630,0.4254,0.49468562561600726,0.32887710722567043,1.0
temporal-entropy-s43,entropy,False,43,temporal,162,1640,0.42548,0.49497972018590497,0.3281596528040599,1.0
temporal-entropy-s43,entropy,False,43,temporal,163,1650,0.42576,0.4950978723599427,0.3291311108024628,1.0
temporal-entropy-s43,entropy,False,43,temporal,164,1660,0.42572,0.4952004631080361,0.3285359191396847,1.0
temporal-entropy-s43,entropy,False,43,temporal,165,1670,0.42516,0.49472700262857056,0.32749792647455794,1.0
temporal-entropy-s43,entropy,False,43,temporal,166,1680,0.4252,0.4947117851920419,0.3277604043995805,1.0
temporal-entropy-s43,entropy,False,43,temporal,167,1690,0.42576,0.4952102094748117,0.3287020998086092,1.0
temporal-entropy-s43,entropy,False,43,temporal,168,1700,0.4254,0.494985191255658,0.3277307419548782,1.0
temporal-entropy-s43,entropy,False,43,temporal,169,1710,0.42544,0.494932528114173,0.32813679794869893,1.0
temporal-entropy-s43,entropy,False,43,temporal,170,1720,0.42564,0.49515600657118064,0.3282989180531435,1.0
temporal-entropy-s43,entropy,False,43,temporal,171,1730,0.4258,0.49531981105480427,0.32848603444897795,1.0
temporal-entropy-s43,entropy,False,43,temporal,172,1740,0.42556,0.495086586231021,0.3281574984980173,1.0
temporal-entropy-s43,entropy,False,43,temporal,173,1750,0.42572,0.49521294500968827,0.3284881217027642,1.0
temporal-entropy-s43,entropy,False,43,temporal,174,1760,0.42528,0.49484361504046215,0.3276622920467144,1.0
temporal-entropy-s43,entropy,False,43,temporal,175,1770,0.42496,0.49446607846660656,0.3274797198085156,1.0
temporal-entropy-s43,entropy,False,43,temporal,176,1780,0.42548,0.49505461159581765,0.3278722926695481,1.0
temporal-entropy-s43,entropy,False,43,temporal,177,1790,0.42568,0.49506589772473936,0.3288471189911371,1.0
temporal-entropy-s43,entropy,False,43,temporal,178,1800,0.42548,0.4949297925792965,0.3283508887468852,1.0
temporal-entropy-s43,entropy,False,43,temporal,179,1810,0.42532,0.494878325210542,0.32773305850575374,1.0
temporal-entropy-s43,entropy,False,43,temporal,180,1820,0.42504,0.49442316169189715,0.32805148453631333,1.0
temporal-entropy-s43,entropy,False,43,temporal,181,1830,0.425,0.49441341532512156,0.3278853359796519,1.0
temporal-entropy-s43,entropy,False,43,temporal,182,1840,0.42532,0.49466613288245603,0.32854560881362727,1.0
temporal-entropy-s43,entropy,False,43,temporal,183,1850,0.42544,0.49458303486791383,0.329469659459991,1.0
temporal-entropy-s43,entropy,False,43,temporal,184,1860,0.42656,0.4955798834334533,0.33134283947397547,1.0
temporal-entropy-s43,entropy,False,43,temporal,185,1870,0.42624,0.49520234685959774,0.331157979060373,1.0
temporal-entropy-s43,entropy,False,43,temporal,186,1880,0.42628,0.4952620208329818,0.3311340410011969,1.0
temporal-entropy-s43,entropy,False,43,temporal,187,1890,0.42608,0.49493868716275724,0.33134732116709814,1.0
temporal-entropy-s43,entropy,False,43,temporal,188,1900,0.42636,0.4951442126483598,0.33197799349464974,1.0
temporal-entropy-s43,entropy,False,43,temporal,189,1910,0.42636,0.49524406786157665,0.33160318063932204,1.0
temporal-entropy-s43,entropy,False,43,temporal,190,1920,0.42624,0.4950900097447287,0.33158062564709556,1.0
temporal-entropy-s43,entropy,False,43,temporal,191,1930,0.42644,0.4952510786934758,0.3319775650532956,1.0
temporal-entropy-s43,entropy,False,43,temporal,192,1940,0.42644,0.49527604249678003,0.33188390799129563,1.0
temporal-entropy-s43,entropy,False,43,temporal,193,1950,0.42656,0.4954051368103238,0.33200027128542553,1.0
temporal-entropy-s43,entropy,False,43,temporal,194,1960,0.42672,0.4954815679823825,0.3325140637405216,1.0
temporal-entropy-s43,entropy,False,43,temporal,195,1970,0.42668,0.49547182161560693,0.33235064366214456,1.0
temporal-entropy-s43,entropy,False,43,temporal,196,1980,0.42676,0.4956036514640272,0.33225666262802545,1.0
temporal-entropy-s43,entropy,False,43,temporal,197,1990,0.4264,0.4951289952118312,0.332234927776765,1.0
temporal-entropy-s43,entropy,False,43,temporal,198,2000,0.42664,0.495324774330658,0.3327009494696243,
temporal-entropy-s44,entropy,False,44,temporal,0,20,0.556,0.5067736266263533,0.4713076912190918,1.0
temporal-entropy-s44,entropy,False,44,temporal,1,30,0.52336,0.5057730105576903,0.5050217742566447,1.0
temporal-entropy-s44,entropy,False,44,temporal,2,40,0.54616,0.5068724007299783,0.48877395547750857,1.0
temporal-entropy-s44,entropy,False,44,temporal,3,50,0.50896,0.5009412369433494,0.5006555616368517,1.0
temporal-entropy-s44,entropy,False,44,temporal,4,60,0.48224,0.4941810259042049,0.48223521502496314,1.0
temporal-entropy-s44,entropy,False,44,temporal,5,70,0.50164,0.5007678171365371,0.49826302840568704,1.0
temporal-entropy-s44,entropy,False,44,temporal,6,80,0.53524,0.5078688397843087,0.5023721801250814,1.0
temporal-entropy-s44,entropy,False,44,temporal,7,90,0.53064,0.5029535095028714,0.4970805780429485,1.0
temporal-entropy-s44,entropy,False,44,temporal,8,100,0.533,0.5047018438979308,0.49841104782855805,1.0
temporal-entropy-s44,entropy,False,44,temporal,9,110,0.5528,0.5053698222016993,0.47342993782042164,1.0
temporal-entropy-s44,entropy,False,44,temporal,10,120,0.53032,0.49908104046642343,0.49004171953839304,1.0
temporal-entropy-s44,entropy,False,44,temporal,11,130,0.54272,0.501128825837995,0.47918201968095697,1.0
temporal-entropy-s44,entropy,False,44,temporal,12,140,0.54656,0.5001422641940271,0.4696554594423036,1.0
temporal-entropy-s44,entropy,False,44,temporal,13,150,0.53948,0.49959045603004437,0.48013015362674594,1.0
temporal-entropy-s44,entropy,False,44,temporal,14,160,0.55944,0.5021447412454284,0.4460189430417259,1.0
temporal-entropy-s44,entropy,False,44,temporal,15,170,0.556,0.5032537303604567,0.4593542527194481,1.0
temporal-entropy-s44,entropy,False,44,temporal,16,180,0.53708,0.49774500195664456,0.4789698856551534,1.0
temporal-entropy-s44,entropy,False,44,temporal,17,190,0.53888,0.4978465771169396,0.4765307179040095,1.0
temporal-entropy-s44,entropy,False,44,temporal,18,200,0.56252,0.5029076933888019,0.4399633490140523,1.0
temporal-entropy-s44,entropy,False,44,temporal,19,210,0.56264,0.5026498487511301,0.4384716812569123,1.0
temporal-entropy-s44,entropy,False,44,temporal,20,220,0.569,0.5040747020519296,0.42314276366544595,1.0
temporal-entropy-s44,entropy,False,44,temporal,21,230,0.56932,0.5054632726596066,0.4287641812674213,1.0
temporal-entropy-s44,entropy,False,44,temporal,22,240,0.56432,0.5039204473697013,0.43867060576013095,1.0
temporal-entropy-s44,entropy,False,44,temporal,23,250,0.56868,0.5045708985937222,0.42676703418241285,1.0
temporal-entropy-s44,entropy,False,44,temporal,24,260,0.5684,0.5046150111411619,0.42799526341485017,1.0
temporal-entropy-s44,entropy,False,44,temporal,25,270,0.56904,0.5051204462558309,0.4281217999715069,1.0
temporal-entropy-s44,entropy,False,44,temporal,26,280,0.56852,0.5038703723390576,0.4239244645186442,1.0
temporal-entropy-s44,entropy,False,44,temporal,27,290,0.56864,0.5052226930145086,0.43004574246537386,1.0
temporal-entropy-s44,entropy,False,44,temporal,28,300,0.56864,0.5056221138673763,0.431935870852761,1.0
temporal-entropy-s44,entropy,False,44,temporal,29,310,0.56896,0.5054629286701909,0.4300524049677123,1.0
temporal-entropy-s44,entropy,False,44,temporal,30,320,0.56876,0.5031300088339759,0.41930425611080496,1.0
temporal-entropy-s44,entropy,False,44,temporal,31,330,0.56992,0.5052849387182856,0.4257014202540615,1.0
temporal-entropy-s44,entropy,False,44,temporal,32,340,0.5698,0.5056676023724787,0.42801338784152837,1.0
temporal-entropy-s44,entropy,False,44,temporal,33,350,0.56964,0.505491315987203,0.42774003840612707,1.0
temporal-entropy-s44,entropy,False,44,temporal,34,360,0.57028,0.5057096673638731,0.4264583694441757,1.0
temporal-entropy-s44,entropy,False,44,temporal,35,370,0.56968,0.5051266053044151,0.4258110321497914,1.0
temporal-entropy-s44,entropy,False,44,temporal,36,380,0.57044,0.5054615690929769,0.4246361489336749,1.0
temporal-entropy-s44,entropy,False,44,temporal,37,390,0.57052,0.505793109367831,0.42597987192566833,1.0
temporal-entropy-s44,entropy,False,44,temporal,38,400,0.56996,0.505481913609843,0.4265215657730711,1.0
temporal-entropy-s44,entropy,False,44,temporal,39,410,0.57052,0.5059553740893085,0.42677869428670895,1.0
temporal-entropy-s44,entropy,False,44,temporal,40,420,0.5698,0.5054554100443927,0.42698021874337255,1.0
temporal-entropy-s44,entropy,False,44,temporal,41,430,0.57012,0.5047969487811227,0.4225218258969387,1.0
temporal-entropy-s44,entropy,False,44,temporal,42,440,0.57048,0.50433546240941,0.41878341654354273,1.0
temporal-entropy-s44,entropy,False,44,temporal,43,450,0.57056,0.50487919501235,0.42125336528014756,1.0
temporal-entropy-s44,entropy,False,44,temporal,44,460,0.57084,0.5052969128260385,0.4222945158345697,1.0
temporal-entropy-s44,entropy,False,44,temporal,45,470,0.57048,0.5051218222134932,0.4227858441261092,1.0
temporal-entropy-s44,entropy,False,44,temporal,46,480,0.57144,0.5062294681317558,0.42470117387421913,1.0
temporal-entropy-s44,entropy,False,44,temporal,47,490,0.57164,0.5060410438342436,0.4229931334253954,1.0
temporal-entropy-s44,entropy,False,44,temporal,48,500,0.56564,0.5030812606196494,0.4304783512553966,1.0
temporal-entropy-s44,entropy,False,44,temporal,49,510,0.5704,0.5047153905287265,0.4210377368767497,1.0
temporal-entropy-s44,entropy,False,44,temporal,50,520,0.57152,0.505599901979397,0.42121374805378264,1.0
temporal-entropy-s44,entropy,False,44,temporal,51,530,0.57188,0.5054504631489872,0.41903595507061714,1.0
temporal-entropy-s44,entropy,False,44,temporal,52,540,0.5724,0.5055147564088095,0.41730099857754727,1.0
temporal-entropy-s44,entropy,False,44,temporal,53,550,0.57188,0.5055003907555957,0.41929455818288186,1.0
temporal-entropy-s44,entropy,False,44,temporal,54,560,0.57196,0.5058194491287976,0.4206258760414503,1.0
temporal-entropy-s44,entropy,False,44,temporal,55,570,0.57168,0.5054266951184134,0.41970056618582324,1.0
temporal-entropy-s44,entropy,False,44,temporal,56,580,0.56588,0.5027652817707395,0.42815338642400924,1.0
temporal-entropy-s44,entropy,False,44,temporal,57,590,0.57208,0.505798760622516,0.4200494405412438,1.0
temporal-entropy-s44,entropy,False,44,temporal,58,600,0.57188,0.5055253545588999,0.41942371295827546,1.0
temporal-entropy-s44,entropy,False,44,temporal,59,610,0.57188,0.505100969902728,0.41721471479799316,1.0
temporal-entropy-s44,entropy,False,44,temporal,60,620,0.57172,0.5054239595835369,0.4195293160075009,1.0
temporal-entropy-s44,entropy,False,44,temporal,61,630,0.57168,0.5052644303969359,0.41886162003231975,1.0
temporal-entropy-s44,entropy,False,44,temporal,62,640,0.57236,0.5060666956163791,0.4203323712141135,1.0
temporal-entropy-s44,entropy,False,44,temporal,63,650,0.5726,0.5059753909972073,0.4189114137786651,1.0
temporal-entropy-s44,entropy,False,44,temporal,64,660,0.57232,0.5062067320694288,0.4212092372909696,1.0
temporal-entropy-s44,entropy,False,44,temporal,65,670,0.5668,0.5037758080106617,0.42968955421030486,1.0
temporal-entropy-s44,entropy,False,44,temporal,66,680,0.57232,0.5061193587578641,0.4207603846806347,1.0
temporal-entropy-s44,entropy,False,44,temporal,67,690,0.57244,0.506697801530884,0.42324972153952667,1.0
temporal-entropy-s44,entropy,False,44,temporal,68,700,0.57244,0.5067227653341881,0.4233762945919662,1.0
temporal-entropy-s44,entropy,False,44,temporal,69,710,0.5726,0.5059129814889467,0.41858606307621105,1.0
temporal-entropy-s44,entropy,False,44,temporal,70,720,0.56432,0.502272836351622,0.4312669932743886,1.0
temporal-entropy-s44,entropy,False,44,temporal,71,730,0.56256,0.5026678017225352,0.43880236236699777,1.0
temporal-entropy-s44,entropy,False,44,temporal,72,740,0.57196,0.5059068224403624,0.4210741738076012,1.0
temporal-entropy-s44,entropy,False,44,temporal,73,750,0.56072,0.5037797065573719,0.44892981387055,1.0
temporal-entropy-s44,entropy,False,44,temporal,74,760,0.57048,0.5050469308035805,0.4224087371164229,1.0
temporal-entropy-s44,entropy,False,44,temporal,75,770,0.56852,0.5045443950282719,0.42722041973444813,1.0
temporal-entropy-s44,entropy,False,44,temporal,76,780,0.57136,0.505935373561858,0.4235293003767394,1.0
temporal-entropy-s44,entropy,False,44,temporal,77,790,0.57156,0.5062087796254742,0.42414325123234364,1.0
temporal-entropy-s44,entropy,False,44,temporal,78,800,0.5714,0.5056829999939393,0.4221004963256583,1.0
temporal-entropy-s44,entropy,False,44,temporal,79,810,0.55312,0.5002927677535804,0.4558025299769608,1.0
temporal-entropy-s44,entropy,False,44,temporal,80,820,0.57184,0.5068511716689007,0.42629466000214866,1.0
temporal-entropy-s44,entropy,False,44,temporal,81,830,0.5684,0.5048147215675958,0.4289539110532769,1.0
temporal-entropy-s44,entropy,False,44,temporal,82,840,0.56352,0.5059972261348743,0.44984416392269044,1.0
temporal-entropy-s44,entropy,False,44,temporal,83,850,0.57184,0.5069385449804655,0.42672774681150727,1.0
temporal-entropy-s44,entropy,False,44,temporal,84,860,0.55472,0.5018309573765991,0.45739302644871105,1.0
temporal-entropy-s44,entropy,False,44,temporal,85,870,0.57212,0.5073687446958061,0.42781122038821434,1.0
temporal-entropy-s44,entropy,False,44,temporal,86,880,0.57236,0.507040283945244,0.42528104262334043,1.0
temporal-entropy-s44,entropy,False,44,temporal,87,890,0.56116,0.5021394503606074,0.4408894927841823,1.0
temporal-entropy-s44,entropy,False,44,temporal,88,900,0.55036,0.49972012365928076,0.4603306067417004,1.0
temporal-entropy-s44,entropy,False,44,temporal,89,910,0.56936,0.5060971141089879,0.43164824643877314,1.0
temporal-entropy-s44,entropy,False,44,temporal,90,920,0.56712,0.5040659712729525,0.4299341611988668,1.0
temporal-entropy-s44,entropy,False,44,temporal,91,930,0.57232,0.5064314062991669,0.42235799491413983,1.0
temporal-entropy-s44,entropy,False,44,temporal,92,940,0.56228,0.5019005906625875,0.4363444880438081,1.0
temporal-entropy-s44,entropy,False,44,temporal,93,950,0.572,0.5057168583807042,0.4199410183016741,1.0
temporal-entropy-s44,entropy,False,44,temporal,94,960,0.5722,0.5060152282476246,0.4206941692583764,1.0
temporal-entropy-s44,entropy,False,44,temporal,95,970,0.57144,0.5059049386888008,0.4230706882870724,1.0
temporal-entropy-s44,entropy,False,44,temporal,96,980,0.57244,0.5069724033672305,0.424636795962217,1.0
temporal-entropy-s44,entropy,False,44,temporal,97,990,0.56836,0.5050296494305583,0.4301210791656912,1.0
temporal-entropy-s44,entropy,False,44,temporal,98,1000,0.57204,0.5064755188466068,0.4236580117327262,1.0
temporal-entropy-s44,entropy,False,44,temporal,99,1010,0.57252,0.5066299209528703,0.42259633326163304,1.0
temporal-entropy-s44,entropy,False,44,temporal,100,1020,0.56888,0.5054309540349876,0.43018460174854256,1.0
temporal-entropy-s44,entropy,False,44,temporal,101,1030,0.57224,0.506649069697006,0.4237698234711796,1.0
temporal-entropy-s44,entropy,False,44,temporal,102,1040,0.5688,0.5053365698915238,0.4300193926225737,1.0
temporal-entropy-s44,entropy,False,44,temporal,103,1050,0.57216,0.5068542511931928,0.42510604965934806,1.0
temporal-entropy-s44,entropy,False,44,temporal,104,1060,0.56868,0.5055819326275435,0.4316064604599636,1.0
temporal-entropy-s44,entropy,False,44,temporal,105,1070,0.57168,0.5066124757753644,0.42570800913402723,1.0
temporal-entropy-s44,entropy,False,44,temporal,106,1080,0.57256,0.5075258823369462,0.42694988843122955,1.0
temporal-entropy-s44,entropy,False,44,temporal,107,1090,0.57192,0.5066085444677575,0.42478355866252265,1.0
temporal-entropy-s44,entropy,False,44,temporal,108,1100,0.56472,0.5039055739225883,0.43731471200573546,1.0
temporal-entropy-s44,entropy,False,44,temporal,109,1110,0.57132,0.5060754100149079,0.4243839558581374,1.0
temporal-entropy-s44,entropy,False,44,temporal,110,1120,0.56848,0.5056205741052303,0.43248694221262624,1.0
temporal-entropy-s44,entropy,False,44,temporal,111,1130,0.56832,0.5052445772935208,0.43127924042582844,1.0
temporal-entropy-s44,entropy,False,44,temporal,112,1140,0.57164,0.5061408990474605,0.4234973264821753,1.0
temporal-entropy-s44,entropy,False,44,temporal,113,1150,0.57176,0.5064447399841339,0.42456856466463916,1.0
temporal-entropy-s44,entropy,False,44,temporal,114,1160,0.57204,0.5069997587159957,0.42628376324879386,1.0
temporal-entropy-s44,entropy,False,44,temporal,115,1170,0.572,0.5066280372013087,0.4245780883930831,1.0
temporal-entropy-s44,entropy,False,44,temporal,116,1180,0.5664,0.5041276928023819,0.43271913268641715,1.0
temporal-entropy-s44,entropy,False,44,temporal,117,1190,0.56796,0.5049696314677586,0.43124607097192613,1.0
temporal-entropy-s44,entropy,False,44,temporal,118,1200,0.5718,0.5064544863509095,0.4244658299357893,1.0
temporal-entropy-s44,entropy,False,44,temporal,119,1210,0.57148,0.5060395040720975,0.42359646104131576,1.0
temporal-entropy-s44,entropy,False,44,temporal,120,1220,0.57164,0.5061658628507647,0.42362313782991134,1.0
temporal-entropy-s44,entropy,False,44,temporal,121,1230,0.57144,0.5057801196722796,0.4224393214988358,1.0
temporal-entropy-s44,entropy,False,44,temporal,122,1240,0.56616,0.504144106011641,0.43361169099331087,1.0
temporal-entropy-s44,entropy,False,44,temporal,123,1250,0.56612,0.5039346492184315,0.43278482857558975,1.0
temporal-entropy-s44,entropy,False,44,temporal,124,1260,0.56128,0.5014447391651115,0.4375395276173877,1.0
temporal-entropy-s44,entropy,False,44,temporal,125,1270,0.56524,0.5028714598370244,0.430883281023431,1.0
temporal-entropy-s44,entropy,False,44,temporal,126,1280,0.56196,0.5022594862862068,0.4389237430422932,1.0
temporal-entropy-s44,entropy,False,44,temporal,127,1290,0.55676,0.4994946304071246,0.44302901132149664,1.0
temporal-entropy-s44,entropy,False,44,temporal,128,1300,0.56432,0.502485028679708,0.43224068417887435,1.0
