run_id,strategy,seed,split,iteration,n_labels_before,zone,month,temperature,relative_humidity,comfort_class,triggered
random_split-random-s42,random,42,random_split,18,200,3,1,17.30526315789474,56.846428571428575,too_cool,True
random_split-random-s42,random,42,random_split,18,200,4,1,25.461904761904766,74.58148148148149,comfortable,False
random_split-random-s42,random,42,random_split,18,200,3,1,17.529999999999998,58.04,comfortable,True
random_split-random-s42,random,42,random_split,18,200,1,1,25.195,67.9627450980392,too_warm,False
random_split-random-s42,random,42,random_split,19,210,4,1,24.1,79.1,comfortable,True
random_split-random-s42,random,42,random_split,19,210,2,1,21.904347826086955,70.18695652173913,comfortable,True
random_split-random-s42,random,42,random_split,19,210,2,1,21.604166666666668,66.672,comfortable,True
random_split-random-s42,random,42,random_split,19,210,4,1,24.485714285714288,81.57,comfortable,True
random_split-random-s42,random,42,random_split,19,210,4,1,25.433333333333334,72.81724137931033,comfortable,False
random_split-random-s42,random,42,random_split,19,210,1,1,25.1,65.63939393939394,comfortable,False
random_split-random-s42,random,42,random_split,19,210,2,1,21.968000000000004,75.27199999999999,comfortable,True
random_split-random-s42,random,42,random_split,19,210,4,1,24.957894736842103,74.81333333333333,too_warm,False
random_split-random-s42,random,42,random_split,19,210,4,1,27.294736842105266,62.31935483870968,comfortable,True
random_split-random-s42,random,42,random_split,19,210,4,1,24.8,76.32,comfortable,True
random_split-random-s42,random,42,random_split,20,220,4,1,25.38095238095238,76.21851851851852,comfortable,True
random_split-random-s42,random,42,random_split,20,220,2,1,22.34,81.02000000000001,too_warm,True
random_split-random-s42,random,42,random_split,20,220,4,1,24.895238095238092,80.45666666666666,comfortable,True
random_split-random-s42,random,42,random_split,20,220,2,1,22.011999999999997,81.0,comfortable,True
random_split-random-s42,random,42,random_split,20,220,2,1,22.16,82.10384615384615,too_cool,True
random_split-random-s42,random,42,random_split,20,220,2,1,22.082608695652176,82.20869565217392,too_cool,True
random_split-random-s42,random,42,random_split,20,220,2,1,21.800000000000004,70.32222222222222,too_cool,True
random_split-random-s42,random,42,random_split,20,220,1,1,24.758536585365853,63.12626262626262,too_warm,False
random_split-random-s42,random,42,random_split,20,220,1,1,25.22247191011236,63.16082474226805,comfortable,False
random_split-random-s42,random,42,random_split,20,220,3,1,17.394444444444442,58.96451612903226,comfortable,True
random_split-random-s42,random,42,random_split,21,230,4,1,24.105,79.7,comfortable,True
random_split-random-s42,random,42,random_split,21,230,1,1,24.605813953488372,63.589,comfortable,False
random_split-random-s42,random,42,random_split,21,230,1,1,25.041463414634148,65.24059405940594,comfortable,False
random_split-random-s42,random,42,random_split,21,230,3,1,15.99,56.55,too_cool,True
random_split-random-s42,random,42,random_split,21,230,4,1,25.30909090909091,76.09629629629629,comfortable,True
random_split-random-s42,random,42,random_split,21,230,3,1,17.315,57.983333333333334,too_cool,True
random_split-random-s42,random,42,random_split,21,230,4,1,27.02173913043478,62.096296296296295,comfortable,True
random_split-random-s42,random,42,random_split,21,230,1,1,25.55263157894737,69.86037735849057,comfortable,False
random_split-random-s42,random,42,random_split,21,230,2,1,22.0,74.91851851851851,comfortable,True
random_split-random-s42,random,42,random_split,21,230,1,1,25.152873563218392,64.16494845360825,comfortable,False
random_split-random-s42,random,42,random_split,22,240,4,1,26.944444444444443,62.111999999999995,comfortable,True
random_split-random-s42,random,42,random_split,22,240,1,1,24.98588235294118,64.24255319148936,too_warm,False
random_split-random-s42,random,42,random_split,22,240,4,1,24.395833333333332,80.50333333333333,too_cool,True
random_split-random-s42,random,42,random_split,22,240,1,1,25.054651162790694,64.98163265306123,comfortable,False
random_split-random-s42,random,42,random_split,22,240,1,1,24.678571428571427,64.07623762376238,comfortable,False
random_split-random-s42,random,42,random_split,22,240,4,1,23.516666666666666,75.8851851851852,comfortable,True
random_split-random-s42,random,42,random_split,22,240,1,1,25.619230769230768,61.13232323232324,comfortable,False
random_split-random-s42,random,42,random_split,22,240,3,1,17.16111111111111,60.71,comfortable,True
random_split-random-s42,random,42,random_split,22,240,2,1,21.924,71.632,comfortable,True
random_split-random-s42,random,42,random_split,22,240,2,1,21.74285714285714,71.91481481481482,too_cool,True
random_split-random-s42,random,42,random_split,23,250,4,1,24.2,80.15333333333334,comfortable,True
random_split-random-s42,random,42,random_split,23,250,2,1,21.548000000000002,66.252,too_cool,True
